"start_date","neparea_km2","neppix","eezarea_km2","eezpix","nsbarea_km2","nsbpix","ssbarea_km2","ssbpix","oparea_km2","oppix","neparea_perc","eezarea_perc","nsbarea_perc","ssbarea_perc","oparea_perc"
1983-04-22,1299927.71347299,0,121836.4868664,0,20877.4829487028,0,15813.7491607669,0,84647.0644539944,0,6.31387256948948,27.7206740905552,22.5430144138519,57.6512116824972,27.0043686253779
1983-04-23,1177900.92962558,0,94324.3523410785,0,29382.9894942679,0,1540.84204088869,0,62897.1659786249,0,5.72117687165044,21.4610146541481,31.7270600732306,5.61735296073565,20.0656486617028
1983-04-24,1053333.39624661,0,146102.147607197,0,69528.9315493821,0,1027.22802725912,0,74536.6498032032,0,5.11614051162921,33.2416841778307,75.0757028492669,3.74490197382377,23.7789128349555
1983-04-25,1196656.41452404,0,186686.531703956,0,75006.7483012372,0,1027.22802725912,0,110146.631471478,0,5.81227404605523,42.4755886808867,80.9905203728602,3.74490197382377,35.1393194588107
1983-04-26,1382415.38218429,0,277703.983212902,0,88243.2795610199,0,12195.7768404948,0,176761.606198342,0,6.71452302366432,63.1842054074923,95.2830151008813,44.4613927485473,56.3910349801699
1983-04-27,1554660.08768039,0,321479.776741276,0,88359.8406786069,0,25894.2122121291,0,206732.787883827,0,7.55113194429891,73.1442308207838,95.4088750505848,94.4009351872485,65.9525341720633
1983-04-28,1575163.70359098,0,303175.753588331,0,86556.7847670953,0,27430.0378071115,0,188698.704700479,0,7.65071995733342,68.9796338809101,93.461977740116,100,60.1992451094693
1983-04-29,1532466.91246901,0,283901.205738174,0,81541.6222857438,0,27430.0378071115,0,174439.319331673,0,7.44333758100882,64.5942196840701,88.0467234020952,100,55.6501718326302
1983-04-30,1457336.93830314,0,279155.585065171,0,82440.4450937199,0,27430.0378071115,0,168792.166197626,0,7.07842414919574,63.514479062708,89.0172511024646,100,53.8485995524875
1983-05-01,1306268.66095667,0,270692.706828438,0,77502.6177204767,0,20861.7502811391,0,171835.52482534,0,6.34467115464684,61.5889746797247,83.6855013929025,76.0543985678742,54.8195012461507
1983-05-02,1040005.08005807,0,281709.510818917,0,79903.1239360528,0,15199.1752035985,0,186617.89869773,0,5.05140361194771,64.0955574021443,86.2775114714754,55.4106972454043,59.5354199349215
1983-05-03,806616.519256065,0,243131.558925248,0,79035.9973468683,0,8137.34003636562,0,155974.026754373,0,3.91781316933496,55.3181635439465,85.341208601697,29.6657995646507,49.759317013868
1983-05-04,735365.28256156,0,218914.312663426,0,55209.4263715479,0,1518.17764890184,0,162199.938558843,0,3.57173913441365,49.8081688924196,59.613838389059,5.53472678228769,51.7455266772685
1983-05-05,717224.561325031,0,191733.373347164,0,42644.2347639708,0,2021.61877421179,0,147083.364617672,0,3.48362792559876,43.6238641768095,46.0462404071374,7.37009109658488,46.9229904476508
1983-05-06,690409.357574767,0,120906.725881207,0,45412.7126607737,0,5581.61150762411,0,69922.8263301622,0,3.35338392999094,27.5091315394235,49.0355776411998,20.3485374204516,22.3069965831387
1983-05-07,728445.76014532,0,115512.631510718,0,46452.9467228148,0,5629.68836630006,0,63437.5512639733,0,3.53813035576768,26.2818478586161,50.1587978834095,20.523808264094,20.2380440488247
1983-05-08,834294.774550825,0,99336.3679418149,0,27453.2876310439,0,513.614013629562,0,71374.8490615705,0,4.05224908839851,22.6013664040893,29.6434134466723,1.87245098691188,22.7702253713348
1983-05-09,666093.569893629,0,45554.6507170052,0,6227.2039410628,0,4096.3709942708,0,34730.1884392706,0,3.23527983600613,10.3647573753494,6.72398816209293,14.9338875253346,11.0797322635167
1983-05-10,563371.58292392,0,45417.9490705202,0,10963.5437201808,0,5093.27997697206,0,28857.759528645,0,2.73634937311237,10.3336545268734,11.8381763126425,18.5682572251198,9.20629180752726
1983-05-11,809850.604423176,0,141207.295935773,0,47596.0294684512,0,13192.4563005189,0,79928.6990045692,0,3.93352142865768,32.1279899849415,51.3930717120325,48.0949256916396,25.4991010685239
1983-05-12,954299.959185569,0,181630.816420313,0,34444.5207333369,0,26407.8262257587,0,119278.724445938,0,4.63512568654219,41.3252942224934,37.1923823038295,96.2733861741604,38.0526680385191
1983-05-13,911050.303107768,0,165210.679392223,0,29238.3620994143,0,25383.1064214527,0,109089.465856077,0,4.42505799253179,37.5893258046166,31.5708948183082,92.5376282743287,34.8020592105016
1983-05-14,625214.495020485,0,99218.9094951778,0,19941.0673792784,0,6072.44111256979,0,72712.6583021336,0,3.03672628042566,22.5746418374004,21.5318949349973,22.1379246914325,23.1970174180009
1983-05-15,458454.869159617,0,98874.0504006908,0,18947.7085589363,0,1001.94554428162,0,78929.6086061493,0,2.2267589133878,22.4961782604267,20.459289474841,3.65273118224377,25.1803681557757
1983-05-16,384710.103255805,0,44359.1597294821,0,19499.8546115509,0,1001.94554428162,0,23865.1884155239,0,1.86857356988164,10.0927549818491,21.0554837791652,3.65273118224377,7.61354631071902
1983-05-17,418519.290797119,0,34512.974122469,0,20328.6611929797,0,498.414712881744,0,13688.5336079152,0,2.03278801011656,7.85251554892438,21.9504096070225,1.81703983197765,4.36695838034549
1983-05-18,469843.037651577,0,30616.1432540707,0,14595.6897406106,0,0,0,16033.5829643009,0,2.28207233113624,6.9658946255278,15.7600820468226,0,5.11508328784257
1983-05-19,714568.118232981,0,113230.682701529,0,29975.7178520221,0,3005.83663284485,0,80259.3604536984,0,3.47072532878705,25.7626506882297,32.367074194913,10.9581935467313,25.6045897079715
1983-05-20,582611.550447089,0,123353.375224398,0,26470.3323223497,0,2517.50510219279,0,94370.6539183738,0,2.82979972571533,28.0658019655072,28.5820414533859,9.17791335139942,30.1064182469646
1983-05-21,498853.833498163,0,119900.87531103,0,22992.155545674,0,1523.19418513737,0,95388.0737632851,0,2.4229805264277,27.2802768132506,24.8263880825662,5.55301525957967,30.4309986764926
1983-05-22,559810.040330115,0,104758.395684525,0,17925.3508077326,0,513.614013629562,0,86319.4308631633,0,2.71905062191642,23.8350055858432,19.3553716520782,1.87245098691188,27.5378921359828
1983-05-23,649321.175638727,0,119791.685195096,0,13833.6937113573,0,16810.9384527567,0,89149.5912920756,0,3.15381472151314,27.2554334867926,14.9372966797857,61.2866032885975,28.4407786800618
1983-05-24,605483.271057239,0,205006.96661961,0,31660.202909913,0,19852.3403249362,0,152497.697607349,0,2.94088984855888,46.6439196838232,34.1859414900393,72.3744548386635,48.6502877243717
1983-05-25,552535.757818671,0,145617.14048364,0,19258.4510498967,0,508.587509886246,0,123833.921543792,0,2.6837187397389,33.1313336190654,20.794821898454,1.85412617169047,39.5058811225776
1983-05-26,668073.966553541,0,146009.934721302,0,24486.5591359936,0,0,0,119504.494515001,0,3.24489881098307,33.2207035715889,26.4400098855135,0,38.1246939050849
1983-05-27,631363.274563571,0,178173.707304638,0,17941.0022469026,0,2520.11322567567,0,157717.79473579,0,3.06659148761415,40.538720368011,19.3722717074956,9.18742162660203,50.3156192751581
1983-05-28,612974.836843972,0,192140.617659694,0,18381.3563822077,0,5062.89043722768,0,168704.15987247,0,2.97727709627515,43.7165218621486,19.8477557322591,18.4574679511199,53.8205235021105
1983-05-29,569909.277025796,0,207128.161820364,0,14516.201683971,0,16304.6590034481,0,176315.11097254,0,2.76810357531125,47.126541617161,15.6742527152428,59.4408914712503,56.2485926905904
1983-05-30,441012.381830259,0,184180.325776877,0,4293.02814974591,0,14288.0667329796,0,165607.049859833,0,2.14203909308466,41.9053677274167,4.63551069334283,52.0891251898868,52.832473875179
1983-05-31,392706.509247031,0,171584.41535275,0,6261.42573589066,0,10214.4905215047,0,155116.083976111,0,1.90741287449775,39.0395010505162,6.76094005020931,37.2383392007447,49.4856134519891
1983-06-01,341898.773525269,0,66319.5777679751,0,2881.41397036652,0,513.614013629562,0,62932.4559579019,0,1.66063486863891,15.0892679887035,3.11128294660074,1.87245098691188,20.0769069801728
1983-06-02,220931.095556699,0,22118.1309870655,0,0,0,0,0,22118.1309870655,0,1.0730833488086,5.03239642207493,0,0,7.05619463984758
1983-06-03,184745.364699841,0,19439.6319664415,0,0,0,0,0,19439.6319664415,0,0.897325811603985,4.42297472655275,0,0,6.20169158788463
1983-06-04,141774.359553998,0,29008.2322415844,0,0,0,0,0,29008.2322415844,0,0.688611551678817,6.60005695004867,0,0,9.25429607837217
1983-06-05,109580.727216824,0,28299.300371334,0,0,0,0,0,28299.300371334,0,0.532244016761931,6.43875823048554,0,0,9.0281304378032
1983-06-06,165390.357511492,0,74194.5624771144,0,3308.71550910727,0,0,0,70398.3425885818,0,0.803316700403258,16.8810127295834,3.57267308498869,0,22.4586972524124
1983-06-07,293114.858891463,0,73528.6984608911,0,1416.90352959467,0,0,0,70599.0235222228,0,1.42368675433509,16.7295129625014,1.52993906253794,0,22.5227191053034
1983-06-08,275048.5405638,0,63363.9116385217,0,2833.80705918933,0,513.614013629562,0,58498.4294676866,0,1.33593692752668,14.4167842393574,3.05987812507589,1.87245098691188,18.6623501185874
1983-06-09,393445.031160044,0,129900.778209332,0,10038.3267743185,0,513.614013629562,0,117830.850192671,0,1.91099994568656,29.5554905551323,10.8391488437776,1.87245098691188,37.5907627106662
1983-06-10,500427.61009811,0,181863.877748655,0,26472.4684775169,0,3557.56425002718,0,150323.833481041,0,2.43062450909067,41.3783211710886,28.5843480234281,12.9695929515082,47.9567748590765
1983-06-11,486348.700136522,0,128704.97493855,0,22472.6156454842,0,3046.45845935075,0,102685.25266986,0,2.36224190404774,29.2834171098259,24.2654011337407,11.1062860385884,32.7589672881574
1983-06-12,677480.790589531,0,100847.413715933,0,23905.6673707281,0,3051.48496309407,0,73394.9776621765,0,3.29058865021896,22.9451649534203,25.8127766376434,11.1246108538098,23.4146930531536
1983-06-13,830503.791081281,0,168824.842007454,0,29124.793463138,0,4564.5761223013,0,134640.055424905,0,4.03383592104184,38.4116330341164,31.4482660794498,16.6407941337868,42.9532874162638
1983-06-14,770439.021507879,0,155467.728850456,0,24007.0782979075,0,0,0,131463.323466242,0,3.7420956211224,35.3725747836776,25.9222777685386,0,41.9398365495492
1983-06-15,468548.902647664,0,154797.817991194,0,24978.2415186693,0,0,0,129824.903684334,0,2.27578659430816,35.2201542643656,26.9709169429845,0,41.4171427970944
1983-06-16,469921.285340888,0,57724.6879676597,0,21186.6639738055,0,0,0,36554.1170291124,0,2.28245238760711,13.1337278617132,22.876860803405,0,11.6616076103366
1983-06-17,450247.283632466,0,51209.6570735258,0,15252.8240100678,0,0,0,35964.9892047826,0,2.1868938896757,11.6514046861917,16.4696401551735,0,11.4736622274897
1983-06-18,306739.974446105,0,49231.2504212367,0,11978.8651014192,0,0,0,37260.5414611421,0,1.48986523677296,11.2012705150806,12.9344964288264,0,11.8869733201997
1983-06-19,416405.273659799,0,115855.763272085,0,11598.194279641,0,0,0,104257.568992444,0,2.02252002776922,26.3599184265683,12.5234570404402,0,33.2605725103188
1983-06-20,440612.361163872,0,145888.357716193,0,21157.8961898744,0,0,0,124730.461526319,0,2.14009615465312,33.1930419357176,22.8457980278105,0,39.7918980840839
1983-06-21,466510.500347685,0,121265.69808751,0,18780.5404830307,0,0,0,102485.157604479,0,2.26588588041921,27.5908061821715,20.2787853233619,0,32.6951323407732
1983-06-22,565764.611199027,0,99346.7032868782,0,35395.1002482433,0,1495.24413864523,0,62461.7963275395,0,2.74797253909892,22.6037179388346,38.2187956774483,5.45111949593295,19.9267556874213
1983-06-23,588138.756987329,0,118260.736737201,0,54505.5323474789,0,0,0,63763.3605310466,0,2.85664589369731,26.9071066075278,58.8537901988916,0,20.3419847301272
1983-06-24,625442.249435429,0,113674.493351988,0,47726.9056658595,0,511.105790676422,0,65444.6380367769,0,3.03783250528585,25.8636280778091,51.5343887478004,1.8633069129198,20.8783510863518
1983-06-25,808524.126461366,0,235198.640793646,0,25384.4996478807,0,0,0,209833.108717243,0,3.92707859900622,53.5132375831845,27.4095849033444,0,66.9416081249823
1983-06-26,778020.610655602,0,187545.432979798,0,19604.0774214633,0,0,0,167952.194170608,0,3.77892012086712,42.6710089770224,21.1680211148143,0,53.5806290753194
1983-06-27,568151.933070323,0,98845.8552204913,0,13668.5155214225,0,1540.84204088869,0,83647.134840338,0,2.7595679885393,22.4897631919908,14.7589411603152,5.61735296073565,26.6853679835861
1983-06-28,500136.839935857,0,3652.12972405808,0,2734.34860464413,0,0,0,917.78111941394,0,2.42921221075096,0.830945642154451,2.95248522814953,0,0.292793374772448
1983-06-29,490964.489353497,0,0,0,0,0,0,0,0,0,2.38466123138537,0,0,0,0
1983-06-30,554332.920544944,0,0,0,0,0,0,0,0,0,2.69244773006868,0,0,0,0
1983-07-01,695519.52147294,0,1514.0555267413,0,464.282484390228,0,0,0,1047.09086980804,0,3.37820448218616,0.344483339033097,0.501321292582267,0,0.334046171771638
1983-07-02,877052.619686512,0,1416.45135448735,0,1416.45135448735,0,0,0,0,0,4.25992800987594,0.3222760879992,1.52945081450599,0,0
1983-07-03,943773.957732042,0,7800.44114954605,0,493.269150135971,0,503.520955207199,0,6806.02893421796,0,4.58399989611937,1.77478432307583,0.532620411605443,1.83565534523856,2.17128042655868
1983-07-04,967549.589453293,0,7282.386137601,0,0,0,1017.16500697704,0,6272.65447562705,0,4.69948040122072,1.65691459031791,0,3.70821584034903,2.00112165509912
1983-07-05,822793.979267582,0,1540.84204088869,0,0,0,1540.84204088869,0,0,0,3.99638863161035,0.350577902720869,0,5.61735296073565,0
1983-07-06,649479.476879381,0,13525.6603037451,0,0,0,1027.22802725912,0,12500.9404994391,0,3.15458360569856,3.07740670125213,0,3.74490197382377,3.98808874930615
1983-07-07,508818.945335809,0,3559.96206395677,0,0,0,0,0,3559.96206395677,0,2.47138202262744,0.809975325847162,0,0,1.13571012163923
1983-07-08,505822.649533104,0,6260.33730358607,0,0,0,0,0,6260.33730358607,0,2.4568287288691,1.42437437711045,0,0,1.9971921927325
1983-07-09,630408.771892242,0,6542.83072507732,0,1889.20470612622,0,0,0,4656.26141025871,0,3.06195537733544,1.48864829267789,2.03991875005059,0,1.48545493396392
1983-07-10,779702.264696342,0,62136.5578582126,0,0,0,2054.45605451825,0,60087.1182496006,0,3.78708807452267,14.1375323090628,0,7.48980394764754,19.1691785334242
1983-07-11,716246.949507181,0,94637.9404030299,0,0,0,9635.08183924899,0,85005.41662304,0,3.47887957199697,21.5323633337401,0,35.1260246413186,27.118691244042
1983-07-12,528024.138787717,0,29833.792760292,0,0,0,2558.03717633525,0,27278.273864747,0,2.56466347425814,6.78789143764529,0,9.32567863859107,8.70239939989882
1983-07-13,403888.009593479,0,511.105790676422,0,0,0,511.105790676422,0,0,0,1.96172248540262,0.116288621032489,0,1.8633069129198,0
1983-07-14,290411.636495106,0,1540.84204088869,0,0,0,1540.84204088869,0,0,0,1.41055694599214,0.350577902720869,0,5.61735296073565,0
1983-07-15,248069.701544058,0,2953.41676858861,0,895.995567896179,0,2054.45605451825,0,0,0,1.204898139848,0.671971966701575,0.967474913113799,7.48980394764754,0
1983-07-16,208099.481589069,0,6374.93926333813,0,1791.99113579236,0,4574.5594485502,0,0,0,1.0107589790665,1.45044902566717,1.9349498262276,16.6771897316314,0
1983-07-17,222158.091768044,0,12489.3999276815,0,2386.43173407204,0,10113.2004306457,0,0,0,1.07904298613411,2.84163302707098,2.5768127849053,36.8690721528053,0
1983-07-18,208779.6521088,0,11281.6824282332,0,2687.98670368854,0,8587.50785419891,0,0,0,1.01406263198704,2.56684881376402,2.9024247393414,31.3069486618517,0
1983-07-19,171962.90894554,0,5383.16651606102,0,1791.99113579236,0,3585.26520359438,0,0,0,0.835240207980554,1.22479733620807,1.9349498262276,13.0705806124148,0
1983-07-20,350185.075277207,0,12500.352435851,0,2687.98670368854,0,3585.26520359438,0,6228.1568484884,0,1.70088222454326,2.8441249809778,2.9024247393414,13.0705806124148,1.98692588429528
1983-07-21,493202.820153659,0,13348.857006369,0,4833.62715758243,0,7079.50332030322,0,1448.58465568771,0,2.39553301701938,3.03717978146189,5.21923677065378,25.8093093785959,0.462131962633125
1983-07-22,644656.361688891,0,9664.91716227171,0,8218.95839675215,0,0,0,1448.58465568771,0,3.13115727638417,2.19899658680518,8.87463771662885,0,0.462131962633125
1983-07-23,651959.665718345,0,4836.34943517181,0,4353.48788327591,0,0,0,482.861551895905,0,3.16663011883555,1.10038355445565,4.70079368975447,0,0.154043987544375
1983-07-24,705295.525848137,0,13220.6187986714,0,6766.4724763804,0,0,0,6470.34957710327,0,3.42568746545055,3.00800256490738,7.30627762651119,0,2.06419095856678
1983-07-25,760738.01986611,0,49527.0802378207,0,9540.76548943021,0,0,0,39994.4437075953,0,3.69497693326944,11.2685787750502,10.3018938861483,0,12.7591512808317
1983-07-26,658674.4363009,0,40273.9214398397,0,9151.89153404709,0,0,0,31130.1588649974,0,3.19924439834679,9.16326692681668,9.88199694728297,0,9.93123968066082
1983-07-27,632626.435045703,0,37532.4514371105,0,4963.5346023334,0,0,0,32577.0457939819,0,3.07272677824326,8.53951784779061,5.35950777011686,0,10.3928300292638
1983-07-28,684686.224134908,0,43945.2545673754,0,4056.61021660574,0,7051.75216714078,0,32854.8477492743,0,3.32558612641853,9.99858179614538,4.38023217688723,25.7081387081156,10.4814552692997
1983-07-29,594772.425388855,0,30993.1846652047,0,4507.34468511749,0,5047.83117630133,0,21455.9741995977,0,2.88886625219985,7.05168043850965,4.86692464098581,18.4025673307407,6.84495133103449
1983-07-30,335424.727318245,0,16201.7679014729,0,5446.1637917495,0,6636.79026291185,0,4126.37865693593,0,1.6291898103203,3.68628429166736,5.88063940271286,24.1953376425577,1.31641009713162
1983-07-31,241415.028023531,0,20352.4436471162,0,5518.25738603671,0,7130.23809471225,0,7711.55298213968,0,1.17257575748421,4.63066091118298,5.95848436798748,25.9942700219818,2.46016351242769
1983-08-01,316754.242374386,0,3318.57726185542,0,1791.99113579236,0,1012.11843260123,0,506.059216300613,0,1.53850548878126,0.755054590675258,1.9349498262276,3.68981785485846,0.161444578278068
1983-08-02,460964.829827062,0,2704.4068110705,0,2704.4068110705,0,0,0,0,0,2.23895003112798,0.615316328844651,2.92015478459149,0,0
1983-08-03,632253.191192747,0,447.99778394809,0,447.99778394809,0,0,0,0,0,3.0709138973419,0.101930061195328,0.483737456556899,0,0
1983-08-04,625375.901391274,0,3474.38853887538,0,447.99778394809,0,2016.62208192221,0,1012.11843260123,0,3.03751024652355,0.790505330769559,0.483737456556899,7.3518749631449,0.322889156556136
1983-08-05,604400.042691169,0,22919.9654563665,0,0,0,8562.3051107894,0,14360.2085286434,0,2.93562850533484,5.21483267388872,0,31.2150685719053,4.58123819350576
1983-08-06,562650.479463311,0,41776.5957306485,0,0,0,11603.6571456771,0,30183.1708220076,0,2.73284690500395,9.50516076626598,0,42.302738433225,9.62912862268528
1983-08-07,616930.786808253,0,158339.277814344,0,21125.5916990661,0,24887.2502219412,0,112353.077642592,0,2.99649152159039,36.0259198940821,22.810916399421,90.7299158570206,35.8432267489352
1983-08-08,500739.964431704,0,131970.876130163,0,21661.5544429942,0,23882.7564945932,0,86450.4972887624,0,2.43214164380393,30.0264866522359,23.3896363481498,87.0678949206601,27.5797053529457
1983-08-09,411835.053174087,0,124263.056577239,0,33595.8438856987,0,19839.4290131476,0,70843.7384091833,0,2.0003220320944,28.2727759267311,36.2760010304731,72.3273848642093,22.6007888063406
1983-08-10,455787.506114699,0,151703.109893047,0,23586.469901128,0,10209.4841782294,0,117917.459408221,0,2.21380327732617,34.5160351880481,25.4681147272138,37.2200878833004,37.6183930508103
1983-08-11,461048.967396282,0,132295.992431491,0,15847.959779844,0,5639.7010528506,0,110818.605154942,0,2.23935869530589,30.1004582781621,17.1122537436615,20.5603108989826,35.3536945841839
1983-08-12,436506.386627707,0,66289.2260610581,0,12611.4115238755,0,2064.44853580676,0,51639.8279338201,0,2.12015304572005,15.082362259581,13.6175051590406,7.5262329214564,16.4742978184893
1983-08-13,338039.520200935,0,15887.3063280919,0,3197.67596120647,0,6130.62054602379,0,6566.79599611676,0,1.64189010810286,3.61473686762472,3.45277519619693,22.3500258699402,2.09495959382233
1983-08-14,265113.461064741,0,0,0,0,0,0,0,0,0,1.2876813012525,0,0,0,0
1983-08-15,243817.846784868,0,8095.58194351315,0,0,0,0,0,8095.58194351315,0,1.18424647679377,1.8419358141506,0,0,2.58267762089257
1983-08-16,188404.590777216,0,3131.40242486316,0,0,0,0,0,3131.40242486316,0,0.915099020772492,0.712467901025343,0,0,0.998989698471657
1983-08-17,226708.261383085,0,7319.66355006136,0,0,0,511.105790676422,0,6815.91972099277,0,1.1011435928226,1.66539608078378,0,1.8633069129198,2.174435815984
1983-08-18,212512.226131457,0,1533.31737202927,0,0,0,1533.31737202927,0,0,0,1.03219209910354,0.348865863097467,0,5.58992073875939,0
1983-08-19,231853.024852571,0,4096.3709942708,0,0,0,4096.3709942708,0,0,0,1.12613219842722,0.932021007883313,0,14.9338875253346,0
1983-08-20,275221.353426021,0,17541.1767482992,0,11916.5350014165,0,5632.1965892532,0,0,0,1.33677629603858,3.99103139224318,12.8671938547456,20.5329523380861,0
1983-08-21,273642.238268907,0,21853.3203739486,0,15732.8318036097,0,5632.1965892532,0,495.846823456284,0,1.32910638349558,4.97214576243484,16.9879412662396,20.5329523380861,0.158186589088551
1983-08-22,328276.506317245,0,22021.0115193412,0,14415.3718227531,0,5118.58257562364,0,2499.74774218591,0,1.59447022089153,5.01029945275257,15.5653790056886,18.6605013511742,0.797477265583531
1983-08-23,352087.763443474,0,6974.47696666383,0,2377.06324704028,0,4604.96856199408,0,0,0,1.71012376197397,1.58685799235968,2.56669691324051,16.7880503642623,0
1983-08-24,415523.540096988,0,8851.61959388307,0,4287.36087455025,0,3582.75698064124,0,986.538300271942,0,2.01823736397328,2.01395220960917,4.62939130305344,13.0614365384227,0.31472850352745
1983-08-25,431144.661313192,0,19219.8607543938,0,9739.25782119604,0,5591.82422019292,0,3893.9717405425,0,2.09411063579403,4.37297159284173,10.5162212314049,20.3857692778797,1.24226692297835
1983-08-26,428880.667368691,0,52422.0432025771,0,16704.4527920205,0,4541.83167373067,0,31186.1823147685,0,2.08311420182657,11.9272511228358,18.0370747274123,16.5578760979803,9.94911245509243
1983-08-27,367231.004694667,0,16911.3764986802,0,15345.6752862486,0,0,0,1570.63630471207,0,1.78367592534283,3.84773698257276,16.569898776504,0,0.501069257657457
1983-08-28,724165.868221766,0,14629.3926531439,0,14629.3926531439,0,0,0,0,0,3.51734251353889,3.32853184059104,15.7964736580572,0,0
1983-08-29,1046811.39218173,0,38512.392623633,0,15149.2561768276,0,0,0,23368.3306494391,0,5.08446251743265,8.76247757814864,16.35781004791,0,7.45503720758257
1983-08-30,1123448.27563652,0,111164.903175556,0,29553.4546648577,0,4518.93775955986,0,77105.4934277497,0,5.45669515101779,25.2926371277989,31.9111243499018,16.4744131646376,24.5984332828963
1983-08-31,855869.337572286,0,143058.294928373,0,42158.8194198324,0,10573.7907756431,0,90338.5805758382,0,4.15703879343218,32.549135908757,45.5221003502875,38.5482180155863,28.8200937232645
1983-09-01,692819.641164595,0,74955.0827867949,0,34908.6491524542,0,10067.7315593425,0,29999.588735654,0,3.36509090668263,17.0540490357519,37.6935372403584,36.7033090881571,9.57056169700526
1983-09-02,539248.365868946,0,68421.7063195755,0,48429.369648055,0,0,0,20000.3274892352,0,2.61918061297854,15.5675518097009,52.2928928124309,0,6.38056640985024
1983-09-03,547982.128400433,0,116690.519697429,0,68868.8236669118,0,0,0,47824.3689442107,0,2.66160132845714,26.5498451997963,74.3629339036144,0,15.257078276441
1983-09-04,602627.865971711,0,100734.687930147,0,67961.865065769,0,0,0,32778.1500761874,0,2.92702087441713,22.9195171786874,73.3836213653853,0,10.4569869401248
1983-09-05,485078.176343395,0,23873.5101100122,0,14948.955533328,0,0,0,8927.20882610152,0,2.35607084911663,5.43178657049516,16.1415301302298,0,2.84798580424245
1983-09-06,533731.676736281,0,0,0,0,0,0,0,0,0,2.5923855290457,0,0,0,0
1983-09-07,612715.283427569,0,0,0,0,0,0,0,0,0,2.97601642063976,0,0,0,0
1983-09-08,649824.663525323,0,895.995567896179,0,895.995567896179,0,0,0,0,0,3.15626021007632,0.203860122390656,0.967474913113799,0,0
1983-09-09,516591.92297925,0,7312.27056918796,0,2709.86225977466,0,0,0,4615.9110217569,0,2.5091361145031,1.66371400328286,2.92604544962396,0,1.4725822280726
1983-09-10,309367.504533241,0,0,0,0,0,0,0,0,0,1.50262740036924,0,0,0,0
1983-09-11,330740.549664041,0,0,0,0,0,0,0,0,0,1.6064383138371,0,0,0,0
1983-09-12,414012.526803633,0,5859.54809065274,0,5859.54809065274,0,0,0,0,0,2.01089822866124,1.33318537916341,6.32700203328155,0,0
1983-09-13,463313.530927146,0,11781.6531290381,0,11781.6531290381,0,0,0,0,0,2.2503578958085,2.68060393924657,12.7215515854804,0,0
1983-09-14,715500.746479405,0,12704.8261731353,0,12704.8261731353,0,0,0,0,0,3.47525519290303,2.89064757841245,13.7183720973542,0,0
1983-09-15,960165.508179714,0,0,0,0,0,0,0,0,0,4.66361521601009,0,0,0,0
1983-09-16,957350.307806314,0,1343.99335184427,0,1343.99335184427,0,0,0,0,0,4.64994151997992,0.305790183585984,1.4512123696707,0,0
1983-09-17,843609.990849015,0,1791.99113579236,0,1791.99113579236,0,0,0,0,0,4.09749398013704,0.407720244781312,1.9349498262276,0,0
1983-09-18,442932.907244696,0,1354.93112988733,0,1354.93112988733,0,0,0,0,0,2.15136726772664,0.308278786041659,1.46302272481198,0,0
1983-09-19,319462.446470603,0,0,0,0,0,0,0,0,0,1.55165949371435,0,0,0,0
1983-09-20,315748.849859142,0,0,0,0,0,0,0,0,0,1.53362220168938,0,0,0,0
1983-09-21,345933.370933277,0,0,0,0,0,0,0,0,0,1.68023129207026,0,0,0,0
1983-09-22,410506.565381432,0,0,0,0,0,0,0,0,0,1.99386944050333,0,0,0,0
1983-09-23,513494.311518264,0,20533.9006717899,0,0,0,0,0,20533.9006717899,0,2.4940907209541,4.67194666368451,0,0,6.55078857884411
1983-09-24,550907.032601789,0,24792.3214925083,0,0,0,0,0,24792.3214925083,0,2.67580786641608,5.64083782878363,0,0,7.90932317595544
1983-09-25,608989.441692317,0,23790.0638986311,0,0,0,0,0,23790.0638986311,0,2.95791965288364,5.41280058945384,0,0,7.58957985470472
1983-09-26,528436.200320615,0,0,0,0,0,0,0,0,0,2.5666648963238,0,0,0,0
1983-09-27,712361.250829108,0,0,0,0,0,0,0,0,0,3.46000636386201,0,0,0,0
1983-09-28,922629.99619877,0,928.564968780457,0,928.564968780457,0,0,0,0,0,4.48130166347796,0.21127042919167,1.00264258516453,0,0
1983-09-29,1109728.34538984,0,2302.48164164359,0,2302.48164164359,0,0,0,0,0,5.39005614460072,0.523868874005511,2.48616545216366,0,0
1983-09-30,1123811.01238849,0,895.995567896179,0,895.995567896179,0,0,0,0,0,5.45845699793009,0.203860122390656,0.967474913113799,0,0
1983-10-01,1050009.87629663,0,8201.90867894842,0,8201.90867894842,0,0,0,0,0,5.09999785905797,1.86612765401665,8.85622783287294,0,0
1983-10-02,713971.317567962,0,5865.0035393569,0,5865.0035393569,0,0,0,0,0,3.46782661118202,1.33442662240208,6.33289269831402,0,0
1983-10-03,571997.672232473,0,6801.60576691681,0,6801.60576691681,0,0,0,0,0,2.77824710950398,1.54752571751261,7.34421372622753,0,0
1983-10-04,521941.421729192,0,1354.93112988733,0,1354.93112988733,0,0,0,0,0,2.53511913884184,0.308278786041659,1.46302272481198,0,0
1983-10-05,448651.065801329,0,1805.66559839908,0,1805.66559839908,0,0,0,0,0,2.17914090781795,0.410831507515767,1.94971518891056,0,0
1983-10-06,457140.45549641,0,8345.08963236822,0,8345.08963236822,0,0,0,0,0,2.22037468118237,1.89870469762492,9.01083125439949,0,0
