"year","Date","STN_ID","SSTP","lat","lon","source"
1989,1989-05-09,"C46181 Nanakwa Shoal",10.75,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-10,"C46181 Nanakwa Shoal",10.971,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-11,"C46181 Nanakwa Shoal",10.686,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-12,"C46181 Nanakwa Shoal",10.914,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-13,"C46181 Nanakwa Shoal",10.867,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-14,"C46181 Nanakwa Shoal",11.167,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-15,"C46181 Nanakwa Shoal",11.44,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-16,"C46181 Nanakwa Shoal",10.762,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-17,"C46181 Nanakwa Shoal",10.729,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-18,"C46181 Nanakwa Shoal",11.312,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-19,"C46181 Nanakwa Shoal",10.633,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-20,"C46181 Nanakwa Shoal",12.625,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-21,"C46181 Nanakwa Shoal",12.344,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-22,"C46181 Nanakwa Shoal",11.4,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-23,"C46181 Nanakwa Shoal",12.3,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-24,"C46181 Nanakwa Shoal",11.244,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-25,"C46181 Nanakwa Shoal",12.3,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-26,"C46181 Nanakwa Shoal",12.967,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-27,"C46181 Nanakwa Shoal",12.944,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-28,"C46181 Nanakwa Shoal",14,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-29,"C46181 Nanakwa Shoal",14.9,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-30,"C46181 Nanakwa Shoal",13.993,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-31,"C46181 Nanakwa Shoal",13.944,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-01,"C46181 Nanakwa Shoal",14.343,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-02,"C46181 Nanakwa Shoal",14.229,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-03,"C46181 Nanakwa Shoal",14.575,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-04,"C46181 Nanakwa Shoal",15.133,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-05,"C46181 Nanakwa Shoal",14.067,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-06,"C46181 Nanakwa Shoal",14.529,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-07,"C46181 Nanakwa Shoal",15.2,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-08,"C46181 Nanakwa Shoal",14.55,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-09,"C46181 Nanakwa Shoal",15.273,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-10,"C46181 Nanakwa Shoal",15.571,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-11,"C46181 Nanakwa Shoal",15.917,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-12,"C46181 Nanakwa Shoal",15.85,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-13,"C46181 Nanakwa Shoal",15.767,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-14,"C46181 Nanakwa Shoal",15.4,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-15,"C46181 Nanakwa Shoal",14.225,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-16,"C46181 Nanakwa Shoal",14.925,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-17,"C46181 Nanakwa Shoal",15.062,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-18,"C46181 Nanakwa Shoal",14.45,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-19,"C46181 Nanakwa Shoal",14.68,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-20,"C46181 Nanakwa Shoal",13.971,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-21,"C46181 Nanakwa Shoal",13.95,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-22,"C46181 Nanakwa Shoal",15.7,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-23,"C46181 Nanakwa Shoal",16.55,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-24,"C46181 Nanakwa Shoal",15.24,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-25,"C46181 Nanakwa Shoal",15.037,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-26,"C46181 Nanakwa Shoal",13.583,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-27,"C46181 Nanakwa Shoal",14.688,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-28,"C46181 Nanakwa Shoal",14.95,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-29,"C46181 Nanakwa Shoal",14.938,53.83,-128.8317,"DFO_MEDS"
1989,1989-06-30,"C46181 Nanakwa Shoal",14.9,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-01,"C46181 Nanakwa Shoal",14.8,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-02,"C46181 Nanakwa Shoal",15.32,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-03,"C46181 Nanakwa Shoal",15.722,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-04,"C46181 Nanakwa Shoal",15.911,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-05,"C46181 Nanakwa Shoal",16.233,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-06,"C46181 Nanakwa Shoal",16.012,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-07,"C46181 Nanakwa Shoal",15.88,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-08,"C46181 Nanakwa Shoal",16.078,53.83,-128.8317,"DFO_MEDS"
1989,1989-07-09,"C46181 Nanakwa Shoal",16,53.83,-128.8317,"DFO_MEDS"
