"year","Date","STN_ID","SSTP","lat","lon","source"
1993,1993-02-21,"C46131 Sentry Shoal",7.115,49.9067,-124.985,"DFO_MEDS"
1993,1993-02-22,"C46131 Sentry Shoal",7.013,49.9067,-124.985,"DFO_MEDS"
1993,1993-02-23,"C46131 Sentry Shoal",6.709,49.9067,-124.985,"DFO_MEDS"
1993,1993-02-24,"C46131 Sentry Shoal",7.055,49.9067,-124.985,"DFO_MEDS"
1993,1993-02-25,"C46131 Sentry Shoal",7.18,49.9067,-124.985,"DFO_MEDS"
1993,1993-02-26,"C46131 Sentry Shoal",7.046,49.9067,-124.985,"DFO_MEDS"
1993,1993-02-27,"C46131 Sentry Shoal",7.154,49.9067,-124.985,"DFO_MEDS"
1993,1993-02-28,"C46131 Sentry Shoal",7.21,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-01,"C46131 Sentry Shoal",7.63,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-02,"C46131 Sentry Shoal",7.667,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-03,"C46131 Sentry Shoal",7.861,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-04,"C46131 Sentry Shoal",8.586,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-05,"C46131 Sentry Shoal",8.432,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-06,"C46131 Sentry Shoal",8.665,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-07,"C46131 Sentry Shoal",8.657,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-08,"C46131 Sentry Shoal",8.667,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-09,"C46131 Sentry Shoal",8.374,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-10,"C46131 Sentry Shoal",8.45,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-11,"C46131 Sentry Shoal",8.48,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-12,"C46131 Sentry Shoal",8.575,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-13,"C46131 Sentry Shoal",8.564,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-14,"C46131 Sentry Shoal",8.455,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-15,"C46131 Sentry Shoal",8.363,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-16,"C46131 Sentry Shoal",8.396,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-17,"C46131 Sentry Shoal",8.367,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-18,"C46131 Sentry Shoal",8.322,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-19,"C46131 Sentry Shoal",8.388,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-20,"C46131 Sentry Shoal",8.412,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-21,"C46131 Sentry Shoal",8.535,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-22,"C46131 Sentry Shoal",8.583,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-23,"C46131 Sentry Shoal",8.63,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-24,"C46131 Sentry Shoal",8.553,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-25,"C46131 Sentry Shoal",8.631,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-26,"C46131 Sentry Shoal",8.824,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-27,"C46131 Sentry Shoal",8.775,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-28,"C46131 Sentry Shoal",8.963,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-29,"C46131 Sentry Shoal",8.975,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-30,"C46131 Sentry Shoal",8.9,49.9067,-124.985,"DFO_MEDS"
1993,1993-03-31,"C46131 Sentry Shoal",8.819,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-01,"C46131 Sentry Shoal",8.917,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-02,"C46131 Sentry Shoal",9.004,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-03,"C46131 Sentry Shoal",8.938,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-04,"C46131 Sentry Shoal",9.119,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-05,"C46131 Sentry Shoal",9.108,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-06,"C46131 Sentry Shoal",9.061,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-07,"C46131 Sentry Shoal",8.983,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-08,"C46131 Sentry Shoal",8.95,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-09,"C46131 Sentry Shoal",8.963,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-10,"C46131 Sentry Shoal",9.12,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-11,"C46131 Sentry Shoal",9.426,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-12,"C46131 Sentry Shoal",9.475,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-13,"C46131 Sentry Shoal",9.178,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-14,"C46131 Sentry Shoal",9.229,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-15,"C46131 Sentry Shoal",9.388,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-16,"C46131 Sentry Shoal",9.375,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-17,"C46131 Sentry Shoal",9.309,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-18,"C46131 Sentry Shoal",9.291,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-19,"C46131 Sentry Shoal",9.609,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-20,"C46131 Sentry Shoal",9.773,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-21,"C46131 Sentry Shoal",9.792,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-22,"C46131 Sentry Shoal",9.617,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-23,"C46131 Sentry Shoal",9.671,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-24,"C46131 Sentry Shoal",9.692,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-25,"C46131 Sentry Shoal",9.562,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-26,"C46131 Sentry Shoal",9.463,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-27,"C46131 Sentry Shoal",9.578,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-28,"C46131 Sentry Shoal",9.679,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-29,"C46131 Sentry Shoal",10.183,49.9067,-124.985,"DFO_MEDS"
1993,1993-04-30,"C46131 Sentry Shoal",10.668,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-01,"C46131 Sentry Shoal",10.217,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-02,"C46131 Sentry Shoal",10.326,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-03,"C46131 Sentry Shoal",10.53,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-04,"C46131 Sentry Shoal",10.727,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-05,"C46131 Sentry Shoal",10.639,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-06,"C46131 Sentry Shoal",10.923,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-07,"C46131 Sentry Shoal",10.817,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-10,"C46131 Sentry Shoal",10.5,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-15,"C46131 Sentry Shoal",12.2,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-17,"C46131 Sentry Shoal",12.6,49.9067,-124.985,"DFO_MEDS"
1993,1993-05-20,"C46131 Sentry Shoal",11,49.9067,-124.985,"DFO_MEDS"
1993,1993-09-19,"C46131 Sentry Shoal",12.7,49.9067,-124.985,"DFO_MEDS"
1993,1993-09-20,"C46131 Sentry Shoal",12.1,49.9067,-124.985,"DFO_MEDS"
1993,1993-10-01,"C46131 Sentry Shoal",12.8,49.9067,-124.985,"DFO_MEDS"
1993,1993-10-02,"C46131 Sentry Shoal",13.9,49.9067,-124.985,"DFO_MEDS"
1993,1993-10-03,"C46131 Sentry Shoal",14.2,49.9067,-124.985,"DFO_MEDS"
1993,1993-10-04,"C46131 Sentry Shoal",13.1,49.9067,-124.985,"DFO_MEDS"
1993,1993-10-14,"C46131 Sentry Shoal",12.9,49.9067,-124.985,"DFO_MEDS"
1993,1993-10-15,"C46131 Sentry Shoal",12.4,49.9067,-124.985,"DFO_MEDS"
1993,1993-11-05,"C46131 Sentry Shoal",10,49.9067,-124.985,"DFO_MEDS"
1993,1993-11-06,"C46131 Sentry Shoal",10.1,49.9067,-124.985,"DFO_MEDS"
1994,1994-01-12,"C46131 Sentry Shoal",8.25,49.9067,-124.985,"DFO_MEDS"
1994,1994-01-13,"C46131 Sentry Shoal",8.1,49.9067,-124.985,"DFO_MEDS"
1994,1994-01-21,"C46131 Sentry Shoal",7.65,49.9067,-124.985,"DFO_MEDS"
1994,1994-01-22,"C46131 Sentry Shoal",8.1,49.9067,-124.985,"DFO_MEDS"
1994,1994-01-23,"C46131 Sentry Shoal",8.1,49.9067,-124.985,"DFO_MEDS"
1994,1994-01-29,"C46131 Sentry Shoal",7.333,49.9067,-124.985,"DFO_MEDS"
1994,1994-01-31,"C46131 Sentry Shoal",7.2,49.9067,-124.985,"DFO_MEDS"
1994,1994-02-03,"C46131 Sentry Shoal",7.1,49.9067,-124.985,"DFO_MEDS"
1994,1994-02-04,"C46131 Sentry Shoal",7.1,49.9067,-124.985,"DFO_MEDS"
1994,1994-02-06,"C46131 Sentry Shoal",6.9,49.9067,-124.985,"DFO_MEDS"
1994,1994-02-08,"C46131 Sentry Shoal",6.7,49.9067,-124.985,"DFO_MEDS"
1994,1994-05-06,"C46131 Sentry Shoal",12.8,49.9067,-124.985,"DFO_MEDS"
1994,1994-05-07,"C46131 Sentry Shoal",12.896,49.9067,-124.985,"DFO_MEDS"
1994,1994-05-08,"C46131 Sentry Shoal",13.179,49.9067,-124.985,"DFO_MEDS"
1994,1994-05-09,"C46131 Sentry Shoal",13.908,49.9067,-124.985,"DFO_MEDS"
1994,1994-05-31,"C46131 Sentry Shoal",13.457,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-01,"C46131 Sentry Shoal",13.495,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-02,"C46131 Sentry Shoal",14.092,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-03,"C46131 Sentry Shoal",15.067,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-04,"C46131 Sentry Shoal",15.108,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-05,"C46131 Sentry Shoal",13.933,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-06,"C46131 Sentry Shoal",14.225,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-07,"C46131 Sentry Shoal",14.333,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-08,"C46131 Sentry Shoal",14.754,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-09,"C46131 Sentry Shoal",15.03,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-10,"C46131 Sentry Shoal",15.905,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-11,"C46131 Sentry Shoal",15.46,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-12,"C46131 Sentry Shoal",15.062,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-13,"C46131 Sentry Shoal",13.092,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-14,"C46131 Sentry Shoal",12.717,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-15,"C46131 Sentry Shoal",14.095,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-16,"C46131 Sentry Shoal",15.25,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-17,"C46131 Sentry Shoal",15.66,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-18,"C46131 Sentry Shoal",15.8,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-19,"C46131 Sentry Shoal",16.042,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-20,"C46131 Sentry Shoal",16.621,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-21,"C46131 Sentry Shoal",16.396,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-22,"C46131 Sentry Shoal",16.392,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-23,"C46131 Sentry Shoal",15.946,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-24,"C46131 Sentry Shoal",14.717,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-25,"C46131 Sentry Shoal",16.55,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-26,"C46131 Sentry Shoal",17.158,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-27,"C46131 Sentry Shoal",17.413,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-28,"C46131 Sentry Shoal",17.852,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-29,"C46131 Sentry Shoal",16.978,49.9067,-124.985,"DFO_MEDS"
1994,1994-06-30,"C46131 Sentry Shoal",16.982,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-02,"C46131 Sentry Shoal",15.488,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-03,"C46131 Sentry Shoal",16.067,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-04,"C46131 Sentry Shoal",15.963,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-05,"C46131 Sentry Shoal",15.98,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-06,"C46131 Sentry Shoal",16.294,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-07,"C46131 Sentry Shoal",16.887,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-08,"C46131 Sentry Shoal",15.973,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-09,"C46131 Sentry Shoal",14.162,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-10,"C46131 Sentry Shoal",14.5,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-11,"C46131 Sentry Shoal",14.278,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-12,"C46131 Sentry Shoal",15.121,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-13,"C46131 Sentry Shoal",15.512,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-14,"C46131 Sentry Shoal",15.583,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-15,"C46131 Sentry Shoal",16.554,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-16,"C46131 Sentry Shoal",15.812,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-17,"C46131 Sentry Shoal",16.4,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-18,"C46131 Sentry Shoal",17.847,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-19,"C46131 Sentry Shoal",18.467,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-20,"C46131 Sentry Shoal",18.94,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-21,"C46131 Sentry Shoal",19.689,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-22,"C46131 Sentry Shoal",19.387,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-23,"C46131 Sentry Shoal",19.343,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-24,"C46131 Sentry Shoal",20.019,49.9067,-124.985,"DFO_MEDS"
1994,1994-07-25,"C46131 Sentry Shoal",18.1,49.9067,-124.985,"DFO_MEDS"
