"STN_ID","Date","SSTP","lat","lon","source"
"C46304 Entrance English Bay",2023-10-03,12.829,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-04,13.238,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-05,13.045,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-06,12.902,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-07,13.195,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-08,13.223,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-09,13.441,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-10,13.201,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-11,13.191,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-12,13.138,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-13,12.92,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-14,12.759,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-15,12.793,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-16,12.875,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-17,13.029,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-18,12.529,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-19,12.467,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-20,12.155,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-21,11.789,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-24,10.232,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-25,10.433,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-26,10.175,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-27,10.053,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-28,10.102,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-29,9.824,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-30,9.599,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-31,9.505,49.30167,-123.357,"ECCC"
